"";"ley";"id";"año";"mes";"apellido";"rol";"texto";"discurso"
"1";"21246";1;2020;3;"ÁLVAREZ";"de pie";"El señor ÁLVAREZ, don Sebastián (de pie).-
Señora Presidenta, en representación de la Comisión de Emergencia, Desastres y Bomberos, paso a informar, en primer trámite constitucional y reglamentario, con urgencia calificada de simple, sobre los siguientes proyectos de ley refundidos: primero, el que modifica el Código Penal para tipificar el delito de maltrato de obra a personal de bomberos en actos de servicio (boletín N° 10167-07), iniciado en moción de la diputada María José Hoffmann , de los diputados Ramón Barros, Juan Antonio Coloma , Sergio Gahona , Celso Morales e Iván Norambuena , de la entonces diputada Claudia Nogueira y de los entonces diputados Gustavo Hasbún , Jorge Ulloa y Felipe Ward , y segundo, el que modifica el Código Penal para sancionar los atentados cometidos contra bomberos en servicio activo (boletín N° 10897-07), iniciado en moción de la diputada Alejandra Sepúlveda , de los diputados Bernardo Berger , Vlado Mirosevic , José Pérez , Jorge Rathgeb y Víctor Torres , de la entonces diputada Karla Rubilar y de los entonces diputados Joaquín Godoy , Alberto Robles y Jorge Ulloa .
Debo hacer presente que los Comités Parlamentarios, en sesión de 2 de julio de 2015, acordaron remitir el proyecto contenido en el boletín N° 10167-07 a la Comisión de Bomberos, y que, en sesión de 2 de julio de 2019, acordaron refundirlo con el proyecto contenido en el boletín N° 10897-07 y que, una vez despachados por la Comisión de Emergencia, Desastres y Bomberos, se remitieran a la Comisión de Constitución, Legislación, Justicia y Reglamento.
0
Los autores de las mociones señalan que hoy la legislación contempla medidas de protección al actuar de Bomberos, pero solo en materias de falsa alarma de incendio y de obstaculización de su trabajo, manteniendo silencio respecto de la protección de su integridad personal.
En la labor de Bomberos se encuentra implícito el riesgo, la exposición al riesgo, pero no al de cualquier clase o naturaleza, sino solo a aquellos propios de la actividad de enfrentar emergencias que requieran de su presencia y auxilio. Sin embargo, en la especie, Bomberos debe enfrentar día a día el riesgo que importa la presencia de antisociales que los agreden físicamente durante la labores de combate de incendios y catástrofes.
El ingreso de personal de Bomberos a sectores urbanos, en actividades propias de su labor frente a emergencias, incorpora, lamentablemente, la eventualidad de recibir ataques por parte de la población. Este fenómeno ha ido creciendo en número e intensidad, lo que pone de manifiesto la necesidad de legislar en la materia.
Durante el estudio de esta iniciativa, se contó con la asistencia y colaboración del vicepresidente de la Junta Nacional de Bomberos, señor Raúl Morales ; del superintendente del Cuerpo de Bomberos de Santiago, señor Marco Antonio Cumsille ; del abogado asesor de la bancada del Partido Socialista, señor Enrique Aldunate , y de los abogados de la Junta Nacional de Cuerpos de Bomberos de Chile, señores Juan Enrique Krauss y Fernando Recio .
Puesta en votación general, la moción se aprobó por unanimidad de los diputados presentes: diputadas señoras Loreto Carvajal y Camila Flores , y diputados señores Sergio Bobadilla , Ramón Galleguillos , Raúl Leiva , Cosme Mellado , Manuel Monsalve , Iván Norambuena , Jorge Rathgeb y Pablo Vidal.
Las mociones refundidas fueron objeto de una indicación sustitutiva, de autoría de la diputada señora Camila Flores y de los diputados señores Sebastián Álvarez , Sergio Bobadilla ; Ramón Galleguillos , Cosme Mellado , Raúl Leiva , Iván Norambuena y Pablo Vidal , del siguiente tenor: “Para incorporar un inciso tercero nuevo al artículo 400 del Código Penal del siguiente tenor:
“De la misma forma, si los hechos a que se refieren los artículos anteriores de este párrafo se ejecutan en contra de voluntarios de Bomberos en ejercicio de sus funciones, la pena señalada para el delito se aumentará en un grado.”.”.
Puesta en votación, la indicación sustitutiva fue aprobada por la unanimidad de los diputados presentes: diputada señora Camila Flores y diputados señores Sebastián Álvarez , Sergio Bobadilla , Ramón Galleguillos , Cosme Mellado , Raúl Leiva , Iván Norambuena y Pablo Vida .
Como consecuencia de lo anteriormente expuesto, la Comisión de Emergencia, Desastres y Bomberos recomienda aprobar el siguiente proyecto de ley:
“Artículo único: Incorpórase un inciso tercero nuevo al artículo 400 del Código Penal del siguiente tenor:
“De la misma forma, si los hechos a que se refieren los artículos anteriores de este párrafo se ejecutan en contra de voluntarios de Bomberos en ejercicio de sus funciones, la pena señalada para el delito se aumentará en un grado.”.”.
Es todo cuanto puedo informar.
He dicho.
La señora CARVAJAL, doña M.a Loreto (Vicepresidenta).-
Tiene la palabra el diputado informante de la Comisión de Constitución, Legislación, Justicia y Reglamento.";1
"2";"21246";2;2020;3;"SAFFIRIO";"de pie";"El señor SAFFIRIO (de pie).-
Señora Presidenta, antes de rendir el informe, solicito que se suspenda la sesión, porque no corresponde leer un informe de un proyecto que vamos a votar en la sesión de hoy con 44 diputados en la Sala, de los 155 en ejercicio.
-Aplausos.
La señora CARVAJAL, doña M.a Loreto (Vicepresidenta).-
0
Muy bien, diputado Saffirio . Se suspende la sesión.
-Transcurrido el tiempo de suspensión:";1
"3";"21246";4;2020;3;"SAFFIRIO";"de pie";"El señor SAFFIRIO (de pie).-
Señor Presidente, en nombre de la Comisión de Constitución, Legislación, Justicia y Reglamento, paso a informar sobre el proyecto de ley, en primer trámite constitucional y primero reglamentario, con urgencia calificada de simple, que modifica el Código Penal para tipificar el delito de maltrato de obra a personal de bomberos en actos de servicio.
El proyecto se inició en mociones de los siguientes señores diputados y señora diputada: Ramón Barros, Juan Antonio Coloma , Sergio Gahona , Bernardo Berger , Vlado Mirosevic , José Pérez , Jorge Rathgeb , Alejandra Sepúlveda , Víctor Torres , María José Hoffmann , Celso Morales e Iván Norambuena , y de los entonces diputados y diputadas Joaquín Godoy , Alberto Robles , Karla Rubilar , Gustavo Hasbún , Claudia Nogueira , Jorge Ulloa y Felipe Ward .
La idea matriz o fundamental de esta iniciativa consiste en incorporar a la legislación penal un tipo agravado del delito de lesiones, cuando estas se provoquen a miembros de los cuerpos de Bomberos en el ejercicio de sus funciones, tengan estas su origen en civiles o en uniformados.
Descripción del proyecto Ideas generales
El Cuerpo de Bomberos de Chile constituye una institución presente desde la fundación de nuestra nación. La necesidad de sus servicios es absoluta y manifiesta, y se requiere de sus funciones todos los días del año y las 24 horas del día. De esta forma, el servicio que prestan al país es de la más alta consideración, por lo que, a partir de ello, su tratamiento normativo debe ser especial y directo, capaz de regular sus inquietudes o necesidades fundamentales.
El artículo 1º de la ley Nº 20.564, ley marco de Bomberos, distingue a esta institución como un servicio de utilidad pública, el cual atiende gratuitamente y de forma voluntaria las emergencias ocasionadas por la naturaleza o por el ser humano. De esta manera, le corresponde al Cuerpo de Bomberos la difícil y compleja tarea de hacer frente a los incendios de diversa especie y en distintos lugares, hecho que requiere de un alto profesionalismo y de equipamiento, pero fundamentalmente de vocación y espíritu de ayuda hacia la comunidad en general.
A partir de la trascendental función que cumple esta institución, se requiere de medidas de protección a sus integrantes tendientes a resguardar sus derechos y su labor en ámbitos de tanta complejidad como lo es el enfrentar un incendio o una catástrofe. Cabe hacer presente que la función bomberil no solo se vincula con apagar incendios, sino que, además, es la instancia institucional destinada a estar frente a un accidente, ya sea de tránsito, en el hogar o lugar de trabajo, sin perjuicio de la función que además cumple Carabineros de Chile.
No es menos cierto que en repetidas oportunidades el trabajo de bomberos se hace difícil, sorprendentemente por la acción de los propios afectados o de personas anexas, quienes han atentado no solo contra el actuar de bomberos, sino además contra su integridad física, lo que constituye un hecho perjudicial desde todo punto de vista.
Actualmente, la ley Nº 19.830 establece mecanismos de protección al actuar de bomberos en actos de servicios, principalmente en dos ámbitos: en materia de falsa alarma de incendio, emergencia o calamidad pública, y en materia de obstaculización del trabajo de bomberos.
Ambos aspectos constituyen un estatuto penalmente establecido. Sin embargo, la normativa no regula de un modo
0
expreso los atentados que directamente sufren los bomberos a su integridad con ocasión del ejercicio de su función.
El maltrato de obra es una institución de larga data en nuestro derecho, particularmente cuando afecta a Carabineros de Chile, razón por la cual nos parece de toda justicia incorporar en nuestra legislación penal una normativa que se vincule con los bomberos como elemento de protección legal.
Por ello, este proyecto de ley incorpora dentro del párrafo III del Título Octavo del Código Penal, que se refiere a lesiones corporales, que cuando se cometen delitos de lesiones en contra de un miembro del Cuerpo de Bomberos en actos de servicio, la pena señalada para el delito se aumenta en un grado.
Cabe hacer presente que no solo se trata de delitos cometidos en perjuicio de bomberos en actos de servicio, sino también de todo el personal de Bomberos, en el que se incluye también personal de servicio remunerado.
La comisión introdujo dos modificaciones al proyecto. En primer lugar, precisó que el sujeto pasivo del delito es un miembro de los Cuerpos de Bomberos y no un voluntario de Bomberos, por ser la primera una expresión más amplia que, incluso, puede abarcar a integrantes no voluntarios que son agredidos en actos de servicio, como los choferes de los carros bomba, por ejemplo.
En segundo lugar, también se introdujeron modificaciones en el sentido de que no todas las lesiones corporales se aumenten en un grado cuando el afectado es un bombero, por cuanto las lesiones comprenden desde las más graves, como mutilación y castración, que de por sí tienen penas altas, hasta las lesiones menos graves. Es precisamente en las lesiones menos graves donde existe un problema a solucionar, porque son las que usualmente afectan a los bomberos en actos de servicio, y las que, por su carácter de menos graves, finalmente no son perseguidas penalmente por el Ministerio Público, por lo que quedan sin sanción efectiva.
De esta manera, se optó por aumentar en un grado la pena de las lesiones menos graves, haciendo factible su persecución penal y evitando la distorsión en la escala de penas que significa aumentar en un grado las lesiones graves.
Finalmente, la Comisión de Constitución, Legislación, Justicia y Reglamento aprobó el proyecto en general y en particular por la amplia mayoría de sus integrantes presentes, y propone a la Sala su aprobación.
Es todo cuanto puedo informar.
He dicho.";1
"4";"21246";6;2020;3;"LEIVA";NA;"El señor LEIVA.-
Señor Presidente, como lo señaló el diputado informante, el propósito de este proyecto es hacerse cargo de un problema que afecta a los voluntarios y miembros del Cuerpo de Bomberos al momento de concurrir a colaborar en una emergencia o a combatir un incendio, para lo cual propone sancionar penalmente las agresiones y los atentados de que son objeto en el ejercicio de sus funciones.
El proyecto original establecía que ese tipo de situaciones constituían un delito en contra de la seguridad y el orden público. Sin embargo, la Comisión de Bomberos, por la unanimidad de sus miembros, incorporó un inciso tercero, nuevo, al artículo 400 del Código Penal, a fin de cambiar la figura residual de las lesiones menos graves establecidas en su artículo 399, sancionándolas de manera agravada.
Esa disposición preceptúa que quienes agredan a los miembros de los cuerpos de bomberos en el ejercicio de sus funciones serán sancionados con la pena de presidio menor en su grado medio; es decir, se propone elevar la pena de presidio menor en su grado mínimo a presidio menor en su grado medio.
Asimismo, es importante señalar que la Comisión de Constitución, Legislación, Justicia y Reglamento modificó este
0
proyecto a través de una indicación, haciendo aplicable esa pena cuando las víctimas son no solo voluntarios del Cuerpo de Bomberos, como originalmente planteó la Comisión de Bomberos, sino todos los miembros de los cuerpos de Bomberos. De esta manera, el personal rentado y los conductores y maquinistas también serán protegidos y amparados por esa norma, que no hace otra cosa que reconocer la gran labor que realizan los bomberos voluntarios de nuestro país al concurrir a atender emergencias sin ningún tipo de pago, mediante el establecimiento de la debida y adecuada protección por el ejercicio de sus funciones.
A través de esta iniciativa se reconoce el gravitante aporte que hacen los cuerpos de Bomberos y las voluntarias y los voluntarios a lo largo de Chile. Se les genera un estatuto de protección, que se suma a las penas por obstaculización de los servicios de emergencia y las falsas alarmas. De esta manera se protege debidamente de las agresiones que han sufrido los voluntarios, las voluntarias y el personal rentado en el ejercicio de sus funciones.
Por las razones señaladas, anuncio mi voto a favor del proyecto.
He dicho.";1
"5";"21246";8;2020;3;"OSSANDÓN";"doña Ximena";"La señora OSSANDÓN (doña Ximena).-
Señor Presidente, nuestro país ha estado capturado, desde la vuelta de la democracia y hasta nuestros días, por dos ideologías que permanentemente se contraponen: el estatismo y el mercantilismo.
En la discusión pública, especialmente en los debates sobre cómo enfrentar los problemas sociales o respecto de la forma de satisfacer las necesidades colectivas, estas dos ideologías se muestran a sí mismas como las únicas capaces de ofrecer medidas satisfactorias. Por un lado, se plantea que la solución es estatizar; por otro, que la solución de todo es hacer crecer el mercado.
Sin embargo, hay otra forma de acercarse a la realidad, que es ajena a esas dos ideologías: revalorizar las comunidades humanas que se crean en una sociedad, que no se guían ni por criterios de mercado ni de Estado, es decir, ni por el lucro ni por la frialdad de la ley y el estatuto estatal.
A lo anterior usualmente se suele llamar “cuerpos intermedios” o “sociedad civil”. En palabras sencillas, se trata de la existencia de un conglomerado humano organizado con el fin de mejorar la vida de las personas. Un manifiesto ejemplo de aquello es la Teletón. Otro claro ejemplo de la idea de comunidades es Bomberos de Chile.
Bomberos de Chile es una institución formada de manera íntegra por voluntarios; no es del Estado ni del mercado.
Bomberos está compuesto por miles de personas, que de manera absolutamente generosa y con un tremendo espíritu de desprendimiento, se entregan a la sociedad, a todos los ciudadanos, de manera desinteresada, incluso arriesgando su vida por los demás. Si se quiere poner en términos políticos y humanos, es un acto de absoluta solidaridad.
La noción del bien también se debe realizar desde la propia sociedad organizada. Todos y cada uno de nosotros debemos colaborar para que el bien común se cumpla, con el objeto de que todos los habitantes del país puedan desarrollarse material y espiritualmente.
Bomberos es una clara manifestación de lo anterior, así como un ejemplo que nosotros, como derecha social, que se preocupa de la comunidad y de la participación y promoción de los más pobres, desde una lógica totalmente opuesta al individualismo, no podemos sino promover y agradecer.
Este proyecto busca agravar la pena para el caso de un delito en que la víctima sea un bombero en ejercicio. Eso es de absoluta justicia por dos motivos: primero, es una consideración especial, una muestra institucional de agradecimiento y, sobre todo, de preocupación para aquellos que se entregan por nuestro bien sin buscar nada a cambio. No es casualidad que en el contexto de crisis y de tanto desprestigio institucional que estamos viviendo, Bomberos siga teniendo mucho aprecio ciudadano.
0
Segundo, es también un acto de justicia, dado que el agresor comete un acto especialmente grave cuando la víctima es un bombero en ejercicio. Aquel que golpea y daña a un bombero en un momento en que este se preocupa de los demás, como lamentablemente ha ocurrido durante los episodios de violencia no solo de ahora, sino también desde hace un tiempo a la fecha, realiza un acto objetivamente más grave, que merece mayor reproche penal.
Finalmente, cabe considerar que la institución de Bomberos de Chile valora esta iniciativa, pues, como indicaron los señores Fernando Recio , abogado asesor de la Junta Nacional de Cuerpos de Bomberos, y Jorge Echeverría , secretario general del Cuerpo de Bomberos de Santiago, “se requiere una mayor protección del personal de los Cuerpos de Bomberos al momento de concurrir a una emergencia en acto de servicio”.
He dicho.";1
"6";"21246";12;2020;3;"NORAMBUENA";NA;"El señor NORAMBUENA.-
Señor Presidente, estamos frente a un proyecto que propone modificar el Código Penal para tipificar el delito de maltrato de obra a personal de Bomberos en actos de servicio.
El objetivo de esta iniciativa es incorporar un tipo agravado de delito de lesiones cuando estas se provoquen a voluntarios de Bomberos en el ejercicio de sus funciones. Se circunscribe a los delitos de lesiones corporales establecidos en el párrafo 3 del Título III del Código Penal, para modificar su artículo 400 con el propósito de aumentar en un grado los delitos cometidos contra las personas mencionadas en el artículo 5° de la Ley de Violencia Intrafamiliar.
El proyecto incorpora un inciso tercero a dicho artículo, aumentando en un grado la pena cuando el delito de lesiones se cometa contra voluntarios de Bomberos en el ejercicio de sus funciones.
Como queda de manifiesto, se establece el carácter de servicio de utilidad pública de Bomberos, lo cual permite tener una noción de las labores que debe cumplir la institución, a pesar de que no existe una definición legal de lo que podría ser considerado como “utilidad pública”, cuestión que abarca una serie de servicios muchas veces distintos entre sí, pero indispensables para la comunidad.
En razón del evidente carácter de utilidad pública que tiene la institución de Bomberos, un ataque contra su personal en el desarrollo de sus funciones principales resulta reprochable para el derecho y constituye una conducta que, sin duda, agrava el simple ataque que genera lesiones.
Por otro lado, entre las agravantes consideradas en el artículo 12 del Código Penal no se incluye alguna que sea aplicable a Bomberos, al no encontrarse sus miembros en la hipótesis de autoridad, que parece ser la más apropiada para el caso.
El proyecto equipara los delitos de lesiones contra bomberos a aquellos cometidos contra el personal de las policías y de Gendarmería de Chile cuando se encuentren cumpliendo funciones para el servicio de la comunidad.
0
Debemos agradecer a voluntarios y voluntarias por su esfuerzo y sacrificio, en especial a los bomberos insignes que han cumplido más de 50 años prestando un servicio a la comunidad.
Por eso, en esta oportunidad recomendamos aprobar este proyecto, ojalá en forma unánime, en apoyo de Bomberos de Chile.
He dicho.";1
"7";"21246";14;2020;3;"ROMERO";NA;"El señor ROMERO.-
Señor Presidente, me alegra ser parte de esta organización llamada Congreso Nacional, en particular de la Cámara de Diputados, y poder debatir acerca de la posibilidad de mejorar la situación de nuestros bomberos, hombres y mujeres que arriesgan sus vidas en forma voluntaria para salvar las nuestras, así como nuestros enseres.
Cuando nos enteramos de que algunos personajes, algunos delincuentes, han agredido a nuestros bomberos, la verdad es que nos da una pena enorme.
Obviamente, votaré a favor, y espero que ojalá lo aprobemos en forma unánime. Pero me hago algunas preguntas.
Por ejemplo, cuando estén agrediendo a nuestros bomberos, ¿quién se hará cargo de esa situación?, ¿quién va a cursar el parte?, ¿quién los va a defender? Los Carabineros, supongo yo. Pero resulta que ya nadie está respetando a nuestros carabineros y estamos llenos de leyes que nadie respeta y que nadie las hace respetar.
Por otra parte, ¿tendremos jueces a la altura de la situación, cuando se denuncie a un ciudadano por agredir a los bomberos, de modo que el juez competente condene a los agresores? Me surgen esas dudas razonables.
No obstante, espero que todos, en forma unánime -repito-, apoyemos este proyecto y a nuestros bomberos, hombres y mujeres.
También me gustaría -no es la oportunidad, pero lo voy a plantear- hacer un reconocimiento a aquellos bomberos honorarios que llevan 40, 50 o más años sirviendo en la institución, a quienes la edad y la enfermedad les están pasando la cuenta. Muchos de ellos están postrados y se movilizan en sillas de ruedas, no obstante lo cual no reciben un reconocimiento económico. Repito: son voluntarios, no cobran un peso, por lo cual los chilenos deberíamos reconocerles el esfuerzo y el trabajo que realizan en forma permanente.
Ninguno de nosotros, creo yo, se levanta a las tres o a las cuatro de la mañana, en pleno invierno, y sale a apagar un incendio para defender la vida, los enseres o la vivienda de un tercero, que muchas veces no conoce.
Junto con expresar mi apoyo a esta iniciativa, planteo mi deseo de que ojalá todos los chilenos tomemos conciencia y busquemos los medios para mejorar las condiciones en que operan esta institución y sus voluntarios.
He dicho.";1
"8";"21246";16;2020;3;"URRUTIA";"don Osvaldo";"El señor URRUTIA (don Osvaldo).-
Señor Presidente, Bomberos de Chile constituye una institución presente desde el año 1851 en nuestra patria. El primer Cuerpo de Bomberos, basado en voluntarios, se creó como producto del gran incendio que afectó ese año a la ciudad puerto de Valparaíso. El modelo de Valparaíso, su diseño organizacional, su espíritu republicano, con miembros voluntarios, posteriormente fue replicado en la mayoría de las ciudades del país.
0
Es evidente que sus servicios son de absoluta y manifiesta necesidad, y se requiere que estén disponibles todos los días del año y las 24 horas del día, incluso los fines de semana, los días de fiestas, etcétera.
De esta forma, el servicio que prestan a todos los chilenos y al país en general es de la más alta importancia. A partir de ello, su tratamiento normativo debe ser especial y directo, capaz de regular y normar todo aquello que afecte el cumplimiento de su deber.
La ley N° 20.564, Ley Marco de los Bomberos de Chile, distingue a esta institución como un servicio de utilidad pública, que atiende gratuita y voluntariamente las emergencias ocasionadas por accidentes o premeditadamente por algunas personas.
De esta manera, corresponde a los cuerpos de bomberos la difícil tarea de hacer frente a los incendios de diversa especie, sean estos estructurales, en las ciudades o en los bosques, como lamentablemente hemos podido presenciar en este último tiempo en forma muy intensa, para lo cual se requiere un alto profesionalismo, especialización, equipamiento y recursos, pero, fundamentalmente, vocación y espíritu de ayuda hacia la comunidad, espíritu que ha quedado claramente demostrado a través de la larga historia de Bomberos de Chile.
Prueba de ello es la circunstancia de que, como pocas instituciones de bomberos existentes en el mundo, la de nuestro país se mantiene voluntaria y sin recibir remuneraciones de ningún tipo, hecho que, sin lugar a dudas, implica dos cosas fundamentales: el esfuerzo encomiable que este grupo de chilenos voluntarios efectúa día a día para el ejercicio exitoso de su labor, y la necesidad de dotar a esta institución de medidas de carácter normativo tendientes a establecer estatutos de protección, tanto de su posición jurídica como de sus herramientas de trabajo.
Al respecto, solo hace algunos años, muy poco tiempo, dicha preocupación no se plasmaba en los hechos y, en tal sentido, la labor de Bomberos en Chile se encontraba sumamente desprotegida. Con la entrada en vigencia de la ley N° 20.564, se consagró una legislación que no solo vino a llenar un vacío sensible en nuestro país, sino además a constituir el pago de una deuda que el Estado de Chile mantenía con su institución de bomberos.
No obstante, en repetidas oportunidades el trabajo de los voluntarios se hace dificultoso, sorprendentemente, a veces por la acción de los propios afectados por un incendio o por personas violentas que han atentado no solo contra su actuar, sino además contra su integridad física e, incluso, destruyendo los equipos necesarios para combatir el fuego.
Eso constituye un hecho perjudicial no solo para la institución, sino un delito desde todo punto de vista, que afecta a los bomberos, pero principalmente a las víctimas de los incendios.
La ley N° 19.830 establece mecanismos de protección al actuar de los bomberos en actos de servicio, principalmente en los ámbitos de falsa alarma de incendios, emergencias o calamidad pública y en materia de obstaculización del trabajo de los voluntarios. Ambos aspectos constituyen un estatuto penal establecido que, por cierto, es un conjunto de normas que va en directo beneficio de sus funcionarios.
No obstante, dicha normativa no regula de modo expreso los atentados a la integridad física que sufren directamente los bomberos en el ejercicio de sus funciones. El maltrato de obra es una institución de larga data en nuestro ordenamiento jurídico, particularmente en materia que afecta a las policías, Carabineros y la PDI, razón por la cual una normativa que se vincule a bomberos como elemento de protección legal nos parece de toda necesidad y justicia, y debe ser incluida en esta norma penal.
En consecuencia, anuncio mi voto a favor de este importante proyecto que beneficia a Bomberos de Chile.
He dicho.";1
"9";"21246";18;2020;3;"SANTIBÁÑEZ";"doña Marisela";"La señora SANTIBÁÑEZ (doña Marisela).-
0
Señor Presidente, por su intermedio saludo a todos los presentes.
Como es sabido, Bomberos de Chile nace junto con nuestra nación y sus servicios son requeridos todos los días del año y las 24 horas del día. Soy hija de un bombero.
El servicio que Bomberos de Chile presta al país es de la más alta consideración, por lo que en la actualidad, luego del gran estallido social del 18 de octubre del año pasado, es de las pocas instituciones que goza de aprobación.
Prestan un servicio de utilidad pública de manera gratuita, y sus integrantes no perciben remuneración alguna por el desempeño de esa labor. Muchas veces se ha insistido en que los bomberos debiesen ganar una remuneración o que debiesen recibir aportes, a lo cual ellos se han negado, así que no podemos ir en contra de su naturaleza.
Hay emergencias ocasionadas por la naturaleza y también por el ser humano, y en tales casos corresponde que Bomberos realice una difícil labor. Hacen frente a los incendios en distintos lugares de nuestro país.
Aprovecho esta intervención para referirme también al incendio que afecta a la Región del Maule, del que poco se ha visto en los canales de televisión, en particular, y en los medios de comunicación, en general. En la Cámara de Diputados tampoco se ha tratado el tema y estamos a punto de perder, por efecto de las llamas, el parque Inglés, ubicado en la comuna de Molina. Ojalá los diputados de esa región y todos en general podamos ayudar en algo.
Ahora bien, resulta necesario dotar a bomberos de un estatuto que les brinde protección jurídica y en cuanto a sus herramientas de trabajo, pues se encuentran sumamente desprotegidos. En algunos casos, los voluntarios que intentan controlar los incendios son insultados y obstaculizados en su trabajo.
Recuerdo el caso de un enfrentamiento entre carabineros y bomberos durante el estallido social, en el que los bomberos se sintieron agredidos y lo expresaron públicamente. Sin duda, situaciones como esa generan un problema. Por eso es importante que se apruebe este proyecto de ley que busca regular situaciones que, si bien son poco comunes, son lamentables.
Establecer sanciones para quienes agredan a Bomberos de Chile -sea quien fuere- cuando están realizando su función solo tiene por finalidad proteger su labor y su integridad. Por ello voy a votar a favor.
Quiero aprovechar esta instancia para hacer un reconocimiento a todos los bomberos de mi país y solicitar que se regularice el tema del manejo de los dineros, y lo digo directamente por quienes manejan las platas de Bomberos en mi distrito.
He dicho.";1
"10";"21246";20;2020;3;"RATHGEB";NA;"El señor RATHGEB.-
Señor Presidente, en una de sus estrofas el himno de Bomberos de Chile dice:
“Voluntarios bomberos de Chile, hombres de hacha, de escala y pitón, la sirena angustiada nos busca, tremolando su cálida voz”.
Los bomberos voluntarios de Chile son, justamente, de todo Chile. Cada vez que hay un siniestro o una emergencia, los bomberos, aunque no pertenezcan a la comuna en la que se produzca un incendio pueden participar en su extinción. Hoy los bomberos voluntarios de Chile van más allá de eso, pues no solamente son los encargados de apagar los incendios, sino que son los profesionales que atienden cualquier tipo de emergencia. Así, los vemos actuando en rescates subacuáticos, en altura, en accidentes vehiculares o en emergencias producidas por materiales peligrosos y, por lo tanto, se han tenido capacitar para enfrentar las distintas emergencias. Hoy no cualquier persona puede participar en tales emergencias, ya que debe tener una preparación básica. Para esa capacitación existen los cursos básicos y, además, de especialidades. De hecho, para conducir vehículos de emergencia se requiere una licencia especial, pero lo más particular de todo es que la labor de bomberos sigue
0
siendo realizada por voluntarios.
Cada vez que los bomberos concurren a una emergencia, no preguntan de quién es la propiedad ni quién es el afectado, porque nunca estará en su espíritu negar ayuda a una persona porque les cae mal. De hecho, en muchos casos, después de concurrir a la emergencia, los bomberos ni siquiera saben a quién ayudaron y solo entregan su informe. Su labor es muy loable.
Este proyecto de ley, iniciado en dos mociones -soy autor de una de ellas-, busca resguardar la labor voluntaria de Bomberos de Chile, sancionando a aquellas personas que entorpezcan su labor y atenten contra su integridad.
No puede ser que se atente contra personas que, sin recibir ningún tipo de retribución económica, resguardan a la población. Por eso, el proyecto de ley viene a saldar una deuda que existe con Bomberos de Chile. Sus voluntarios dejan su trabajo, su hogar y sus actividades habituales de distracción para ir en resguardo de propiedades y de vidas ajenas y nosotros, como sociedad y como Poder Legislativo, debemos darles las garantías mínimas para que regresen a sus hogares, lugares de trabajo o actividades habituales sin lesiones, agresiones o sintiéndose frustrados por no haber podido realizar su labor en beneficio de la sociedad.
La iniciativa legal sanciona a quienes atentan contra bomberos, por lo cual vamos a votar a favor y pedimos al resto de los diputados hacer lo mismo. Es una legítima retribución y reconocimiento a la función que desarrollan.
Espero que este proyecto se convierta pronto en ley de la república y no quede durmiendo en el Senado, como ha ocurrido antes con muchos otros proyectos, que lamentablemente dependen de la buena voluntad de la Cámara Alta.
Vaya mi reconocimiento a los voluntarios de Bomberos de Chile, hombres de hacha, escala y pitón.
He dicho.";1
