"";"ley";"id";"año";"mes";"apellido";"rol";"texto";"discurso"
"1";"21402";5;2021;3;"DE URRESTI";NA;"El señor DE URRESTI.-
Gracias, Presidenta.
El proyecto de ley en estudio, que se encuentra en primer trámite constitucional, se inició en una moción de los Senadores señores Chahuán , Coloma , García-Huidobro y Pizarro , signada con el boletín N° 13.716-07, y en un mensaje del Presidente de la República , signado con el boletín N° 13.719-07, los cuales fueron refundidos.
Se dio cuenta de ambas iniciativas en la Sala del Senado en las sesiones del 3 y 18 de agosto del 2020, respectivamente, disponiéndose su estudio en la Comisión de Seguridad Pública y, en seguida, en la Comisión de Constitución, Legislación, Justicia y Reglamento. En la sesión del 18 de agosto, la Sala acordó además refundir ambos proyectos.
Cabe consignar que por tratarse de una iniciativa de artículo único y con ""discusión inmediata"", de conformidad con lo dispuesto en el artículo 127 del Reglamento de la Corporación, nuestra Comisión procedió a discutirla en general y en particular a la vez.
El objetivo del proyecto de ley es adecuar a las necesidades contemporáneas los tipos penales de incendio establecidos en el Código Penal, para asegurar su aplicación y evitar vaguedades en la interpretación.
Durante la tramitación de la presente iniciativa se escuchó a una serie de académicos de Derecho Penal para efectos de enriquecer el debate y perfeccionar su texto.
Señora Presidenta , Honorable Sala, mediante los cuatro numerales de su artículo único, el proyecto introduce una serie de modificaciones en el Código Penal, que paso a señalar:
Primero, amplía el ámbito de aplicación del inciso primero del artículo 268 sexies, sustituyendo la frase: ""vehículo de transporte público de pasajeros"" por ""vehículo motorizado"". De esta forma, la sanción dispuesta en la norma será aplicable no solo a aquellos que mediante violencia o intimidación retuvieren o tomaren el control de un vehículo de transporte público de pasajeros, sino también a quienes realicen esta conducta respecto de cualquier vehículo motorizado.
Segundo, en la figura de incendio con resultado de muerte, inciso primero del artículo 474 del Código Penal, se extiende la enumeración de lugares en que puede perpetrarse la conducta. Así, se establece que la norma será aplicable respecto del ""edificio, aeronave, buque, plataforma naval, vehículo motorizado, instalación sanitaria, de almacenamiento o transporte de combustibles, de distribución o generación de energía eléctrica, portuaria, aeronáutica o ferroviaria, incluyendo las de trenes subterráneos, u otro lugar, medio de transporte, instalación o bien semejante"".
Cabe hacer presente que...(falla de audio en transmisión telemática)...fuimos partidarios de reemplazar el término ""bien cualquiera"", contenido en el texto aprobado por la Comisión de Seguridad Pública, por ""bien semejante"", con el objeto de precisar de mejor forma la norma en discusión. Esta modificación se hizo extensiva a los numerales 3) y 4), que modifican los artículos 475 y 476 del Código Penal, respectivamente.
En la figura del inciso primero del artículo 475, que sanciona a quien ejecuta el incendio en ""edificios, tren de ferrocarril, buque o lugar habitados o en que actualmente hubiere una o más personas, siempre que el culpable haya podido prever tal circunstancia"", se amplía el ámbito de aplicación de la norma incorporando otros bienes y lugares donde se puede ejecutar la conducta. De esta forma, la norma considera ""edificios, aeronave, buque, plataforma naval, vehículo motorizado, instalación sanitaria, de almacenamiento o transporte de combustibles, de distribución o generación de energía eléctrica, portuaria, aeronáutica o ferroviaria, incluyendo las de trenes subterráneos, lugar habitado u otro lugar, medio de transporte, instalación o bien semejante"".
En el número 4), la figura del artículo 476 se modifica en los numerales 1° y 2°, a saber:
En el numeral 1°, a la hipótesis del ""edificio"" se agrega la expresión ""o lugar"", que en ambos casos deben ser destinados a servir de morada.
0
En el numeral 2.°, que sanciona ""Al que dentro de poblado incendiare cualquier edificio o lugar, aun cuando no estuviere destinado ordinariamente a la habitación"", esta iniciativa extiende su ámbito de aplicación incorporando otros bienes y lugares donde se puede ejecutar esta conducta. Así, la norma agrega los términos ""aeronave, buque, plataforma naval, vehículo motorizado, instalación sanitaria, de almacenamiento o transporte de combustibles, de distribución o generación de energía eléctrica, portuaria, aeronáutica o ferroviaria, incluyendo los trenes subterráneos, u otro lugar, medio de transporte o instalación semejante,"". Asimismo, incorpora la exigencia de ""que no estuviere destinado ordinariamente a la habitación"", y agrega la circunstancia: ""cuando no hubiere personas en su interior o el culpable no las haya podido prever."".
Señora Presidenta , Honorable Sala, finalmente cabe hacer presente que la iniciativa en estudio no significa un aumento de penas de ninguna de las figuras relativas al delito de incendio, sino más bien importa una adecuación y actualización de nuestra legislación en esta materia.
Es cuanto puedo informar.";1
"2";"21402";7;2021;3;"PROKURICA";"Ministro del Interior y Seguridad Pública subrogante";"El señor PROKURICA ( Ministro del Interior y Seguridad Pública subrogante).-
Gracias, Presidenta .
En el último día de su presidencia de esta alta Cámara, no puedo dejar de agradecer el trabajo que usted y el Senador Quinteros han desarrollado durante el año en que les correspondió dirigir esta Corporación. En verdad, quiero destacar el ambiente que he visto hoy día en el Senado, donde Gobierno y Oposición permiten acuerdos, y, además de eso, el hecho de que las Senadoras y los Senadores tanto del Oficialismo como de la Oposición le brindan a usted un reconocimiento por su trabajo.
Creo que el Senado ha sido históricamente una instancia en donde se llega a acuerdos para resolver los grandes problemas del país, y eso no se debe perder. Además, considero que su gestión, más allá de las diferencias que ha tenido con el Ejecutivo en algún minuto, ha sido también un puente para poder llegar a esos acuerdos.
Reitero: eso no se debe perder, el Senado no debe ni puede ser una trinchera política, porque el país necesita ambientes que permitan llegar a acuerdos.
Y en esa misma línea, Presidenta , en el día de hoy hemos sido convocados para discutir un proyecto de ley originado en un mensaje de Su Excelencia el Presidente de la República , el cual fue refundido con una moción presentada por los Senadores señores Chahuán , Coloma , García-Huidobro y Pizarro , a quienes quiero agradecer especialmente el apoyo otorgado y el enriquecimiento que ha significado su moción a la idea original. Y también agradezco a todas las Senadoras y Senadores de las Comisiones de Seguridad Pública y de Constitución.
Esta iniciativa forma parte de la agenda de seguridad del Gobierno, y en particular responde a uno de los compromisos que Su Excelencia el Presidente de la República adquirió con la familia del señor Juan Barrios , con el gremio de los camioneros y con los ciudadanos de La Araucanía.
En los últimos años, han aumentado los ataques incendiarios a vehículos motorizados, con o sin personas en su interior, según lo informado por los representantes de ambas policías durante la discusión del proyecto en la Comisión de Seguridad Pública. Estos hechos han puesto en riesgo la integridad física y psicológica de las personas afectadas y han vulnerado el derecho al trabajo y a la libre circulación y, además, han generado enormes perjuicios económicos a los habitantes de la zona de La Araucanía, particularmente.
En la práctica, los ataques han tenido diversas modalidades, como la interceptación de vehículos en tránsito con pasajeros, que ha sido una de las más utilizadas, que consiste en la interceptación en carreteras y caminos de vehículos motorizados con personas en su interior, las cuales son obligadas a descender para, con posterioridad, prender fuego o incendiar las máquinas.
0
En segundo lugar, la quema de vehículos motorizados con o sin personas en su interior, que en muchas ocasiones es realizada cuando los vehículos se encuentran estacionados.
Y en tercer lugar, la quema de vehículos motorizados para sustraer los productos que transportan, como madera, que en muchas oportunidades corresponde a ataques que tienen por objetivo el robo.
Señora Presidenta , señoras Senadoras, señores Senadores, el fallecimiento de don Juan Barrios, producto de las graves lesiones ocasionadas por un ataque incendiario al camión donde se encontraba pernoctando en la comuna de Victoria, que fue perpetrado el 9 de febrero de 2020 y le significaron la muerte el 4 de marzo, dio origen a la presente iniciativa.
Por eso, uno de los objetivos del proyecto es dar protección a quienes cumplen labores en el ámbito del transporte y utilizan la cabina de sus camiones como habitación. Al perfeccionar los tipos penales contenidos en los artículos 474, 475 y 476 del Código Penal, además de adecuar y actualizar la redacción de las normas de los delitos de incendio, incorporando nuevos bienes jurídicos protegidos, como lo ha planteado el Senador informante , se pretende que situaciones igualmente graves a las contempladas actualmente en el Código no queden excluidas de dichos delitos y puedan sancionarse con las mismas penas.
El proyecto no viene a crear nuevos ilícitos ni a incorporar otros artículos, sino que solo busca actualizar la normativa vigente, que tiene una redacción que refleja la realidad del Código Penal original de 1874, a las nuevas necesidades, e incluir medios de transporte, bienes y lugares contemporáneos.
Durante la discusión en las Comisiones se recibió a distintos invitados, como los profesores en Derecho Penal Jean Pierre Matus , Jaime Couso , María Elena Santibáñez , y a las instituciones que forman parte del sistema de justicia: el Ministerio Público, las Fuerzas de Orden y Seguridad Pública (Carabineros de Chile y la Policía de Investigaciones).
Todos los invitados, señora Presidenta, coincidieron en que la normativa actual que regula los delitos de incendio se encuentra totalmente desactualizada...";1
"3";"21402";11;2021;3;"PROKURICA";"Ministro del Interior y Seguridad Pública subrogante";"El señor PROKURICA ( Ministro del Interior y Seguridad Pública subrogante).-
Gracias.
Decía que todos los invitados coincidieron en que la normativa se encuentra totalmente desactualizada producto de la época en que fue redactado el Código Penal, y señalaron que efectivamente hay un vacío en esta materia respecto de los incendios ocasionados a vehículos motorizados con o sin personas en su interior.
Es necesario señalar que en este proyecto existió la voluntad del Ejecutivo y del Legislativo de acordar la creación de una mesa de trabajo, cuyo propósito fue mejorar la redacción y llegar a un texto de consenso, el cual hoy día se somete a votación.
En tal sentido, les solicito que, ojalá, puedan aprobar en general y en particular la iniciativa.
Gracias, Presidenta .";1
"4";"21402";13;2021;3;"KAST";NA;"El señor KAST.-
Muchas gracias, Presidenta .
La verdad es que el informe que acaba de entregar el Presidente de la Comisión de Constitución contiene toda la historia de lo que hemos realizado primeramente en la Comisión de Seguridad Pública y con posterioridad en la Comisión de Constitución.
Este es un proyecto bastante sencillo, pero no por eso menos profundo, que introduce el delito de incendio ocasionado a vehículos motorizados con o sin personas en su interior, que paradójicamente no se encuentra incorporado en la legislación vigente, porque en el momento en que se realizó esta tipificación en el Código Penal era una realidad completamente ajena a la existente en aquel momento. Corresponde a una demanda muy sentida en la macrozona sur, cuya realidad desgraciadamente es muy grave, porque la falla estructural del Estado de derecho ha generado hechos tan lamentables como el quemar vivo a un camionero de Rancagua, don Juan Barrios, y donde la dificultad ha recaído en el Código Penal al no haberse hecho cargo de tipificar un delito como el mencionado.
La iniciativa en debate no resuelve todas las falencias investigativas ni de persecución penal que tienen que mejorarse en el sistema judicial, pero cumple un rol fundamental para que, en aquellos casos donde se pueda identificar a los culpables, la tipificación del mencionado delito se encuentre bien estipulada en el Código Penal.
Por eso este proyecto se aprobó en la Comisión de Seguridad Pública, y luego, en la de Constitución; fue analizado por distintos expertos en distintas áreas, y el día de hoy nuestra recomendación es justamente que lo podamos votar favorablemente.
Eso es todo, Presidenta , y espero que esta iniciativa cuente con un amplio respaldo en nuestro Senado.";1
"5";"21402";15;2021;3;"INSULZA";NA;"El señor INSULZA.-
Señora Presidenta , el 9 de febrero del año pasado, mientras dormía en su camión en la comuna de Victoria, el chofer señor Juan Barrios Farías fue conminado a bajarse de él -según se dice- por un grupo de personas no identificadas, y al no hacerlo o al no proceder a ello a tiempo le encendieron fuego al vehículo: sufrió gravísimas quemaduras y falleció el 4 de marzo de 2020.
Naturalmente, este hecho causó enorme indignación no solo entre los propietarios de camiones, sino sobre todo entre los choferes de los camiones, quienes sentían que, a pesar de estar en su lugar de trabajo probablemente esperando para reanudar sus labores, o como casi siempre ocurre, durmiendo dentro de la cabina -porque esa es la vida de los camioneros-, uno de los suyos había sido asesinado de manera tan alevosa.
Compartimos su frustración y su indignación; creo que esto no puede seguir sucediendo.
Sin embargo, quiero ser muy claro también: este proyecto de ley, que hoy día estamos votando -y yo lo voy a aprobar-, no va al fondo del asunto, porque si bien introduce -como se ha dicho acá- otra cantidad de lugares donde las personas pueden ser objeto de un atentado, es muy factible que se diga que aquellos ya están considerados en la ley, y naturalmente no aumentan las penas, pues no podrían hacerlo.
Leeré textualmente el artículo 474 del Código Penal, que estamos modificando hoy. Dice: ""El que incendiare edificio, tren de ferrocarril, buque u otro lugar cualquiera, causando la muerte de una o más personas cuya
0
presencia ahí pudo prever, será castigado con presidio mayor en su grado máximo a presidio perpetuo."".
No existe ninguna pena más alta en todo el Código Penal: el delito de incendio es claramente castigado.
Sin embargo, claro, a pesar de que aquí se habla de ""u otro lugar cualquiera"", los autores de este proyecto consideraron necesario introducir las palabras ""vehículo motorizado"" originalmente. Por algo a esta iniciativa la llamaron Ley Juan Barrios, y le agregaron entre las palabras ""edificio"" y ""tren de ferrocarril"" la frase ""vehículo motorizado"" y entre la expresión ""u otro lugar"" y ""cualquiera"" la frase ""o bien"".
Posteriormente, como es natural, también correspondía modificar los artículos siguientes, como el artículo 475.
Esta es una normativa que penaliza según el daño a las personas. Y, por lo tanto, castiga con una pena algo menor al que provoca el incendio mismo pero no causa el resultado de muerte.
Desde luego, penaliza al que incendia algún lugar, o un vehículo, en fin, sin saber que había gente allí.
Finalmente, se contiene un artículo residual que penaliza todos los incendios.
Todo lo que dispone la normativa vigente es cambiado en este proyecto de ley agregando otros lugares, es decir: ""edificio, aeronave, buque, plataforma naval, vehículo motorizado, instalación sanitaria, de almacenamiento o transporte de combustibles, de distribución o generación de energía eléctrica, portuaria, aeronáutica o ferroviaria, incluyendo las de trenes subterráneos, u otro lugar, medio de transporte, instalación o bien semejante"", en fin. O sea, contiene una muy larga enumeración de lugares que, además, van sucediéndose en todos los artículos siguientes.
Pero, en verdad, señora Presidenta , por mucho que los artículos cubran todos lugares que se desee -la imaginación podría llevar a poner más lugares todavía; y además todavía está esto de ""otro lugar"", otra parte, otra habitación-, no resuelven el problema de que nadie sabe qué pasó con Juan Barrios.
Ese es el gran problema en La Araucanía y fuera de ella: no se descubre a los criminales que provocan estos incendios y no pueden ser sancionados.
Claro, como no podemos aumentarles las penas -porque ya he dicho que son de las más altas que contempla el Código Penal, más que las de los homicidios simples por cierto-, hay que mostrar alguna acción. Y, entonces, se ponen más lugares.
Creo que ello no tiene gran utilidad, señora Presidenta . Y lo digo francamente. Probablemente servirá para que en determinado caso, si algún juez considera que hablar de ""u otro lugar cualquiera"" no es suficiente, pueda aplicarse esto de ""vehículo motorizado"".
De acuerdo, señora Presidenta: pongamos ""vehículo motorizado"". Yo no tengo ningún inconveniente para ello; no seremos nosotros quienes estemos en contra de esto.
Pero la pregunta real es: ¿estamos atacando el fondo del problema? El gran problema de fondo es que no se sabe quién asesinó a Juan Barrios. Por lo que he estado leyendo, las investigaciones siguen. Y como siempre, el Gobierno se ha querellado; y como siempre, se ha hecho una reconstitución de la escena; y como casi siempre, no se ha ido más allá.
Entonces, no tratemos de mostrar como que este proyecto estuviera cambiando las cosas.
Yo lo voy a votar a favor, y llamo a mis colegas a hacer lo propio. Que no se diga que no condenamos el homicidio; que no se diga que no condenamos el incendio con resultado de muerte. Pero que tampoco se diga que estamos resolviendo el problema de estos asesinatos sobre la base de esta iniciativa.
Ahora bien, hay un artículo que me merece especial atención y que no mencioné, a pesar de que si ustedes ven en el comparado, está al comienzo. No modifica los artículos relativos al incendio, sino los vinculados con la seguridad y el orden público (hechos cometidos por particulares en general), y se refiere a retenciones o toma de control de vehículo de transporte público de pasajeros.
Ese artículo que se está modificando es el 268 sexies, que dice: ""Los que mediante violencia o intimidación
0
retuvieren o tomaran el control de un vehículo de transporte público de pasajeros serán sancionados con la pena de presido mayor en su grado mínimo,"", etcétera.
Acá se reemplaza la frase ""vehículo de transporte público de pasajeros"" por ""vehículo motorizado"".
Lo que quieren el Presidente de la República y su Ministerio es resolver con un cambio de palabras el problema de los portonazos. Desgraciadamente, esto no tiene nada que ver con las ideas matrices del proyecto. Ello está en otro capítulo del Código. Y la verdad es que creo que debería recapacitarse sobre aprobarlo aquí.
Finalmente, señora Presidenta , si hay votación en particular, yo no estaría de acuerdo en la rara incorporación de un inciso final en el artículo 477, que dice: ""Cuando estos delitos"" -todos los que hemos hablado antes- ""recayeren sobre un vehículo motorizado, que previamente se encontrare con personas en su interior y se les hubiere obligado a descender de éste para su comisión, se aumentará en un grado la pena señalada."".
O sea, ¿porque los hicieron bajarse se aumenta la pena?
Me parece que ese inciso sí que no cumple ninguna función, no tiene ninguna utilidad, salvo que algún criminal que conozca bien la ley pueda decir: ""Mejor los dejo arriba del auto, o del vehículo, y no los obligo a bajarse antes de incendiarlo"".
Ese inciso lo considero completamente innecesario, señora Presidenta .";1
"6";"21402";17;2021;3;"QUINTANA";NA;"El señor QUINTANA.-
Señora Presidenta , creo que nadie quiere que hechos tan horrorosos como los que le costaron la vida a Juan Barrios se repitan, mientras dormía -como explicaba muy bien el Senador Insulza- en un camión que fue incendiado en la Región de La Araucanía. Un crimen que en términos conceptuales no es muy distinto a otros delitos en que se queman a personas vivas, salvo que en este caso, por haber ocurrido en un medio de transporte, queda desprotegido de la legislación.
Por lo tanto, básicamente, lo que aquí se está haciendo es equiparar la figura penal para estas sanciones, que, como se ha dicho también, son penas muy elevadas.
Normalmente, cuando se habla de La Araucanía muchos colegas lamentablemente, en esta lógica del populismo penal, siempre están planteando aumentar las penas.
Aquí, con respecto al delito de incendio, las penas van -y corríjame usted, Senador Insulza- desde...";1
"7";"21402";19;2021;3;"QUINTANA";NA;"El señor QUINTANA.-
... presidio mayor en su grado medio a presidio perpetuo.
O sea, los delitos de incendio en muchos casos, en muchas hipótesis tienen penas más altas que cualquier homicidio. Creo que es muy importante tener claro eso, porque al fragor de cualquier discusión, más aún en proyectos que a veces llegan bastante defectuosos, que solo buscan una cuña fácil o responder a determinada presión política, se cae en una discusión que mi juicio es tremendamente absurda, como estigmatizar a La Araucanía.
Sin duda se trata de un hecho tremendamente grave. Y los miembros de la Comisión de Constitución, así como su Presidente , el Senador De Urresti, han explicado bien que lo que se está haciendo aquí básicamente es poner al
0
día esta legislación, actualizándola a hipótesis contemporáneas, en que un camión, un vehículo motorizado no estaría considerado.
Pero es bueno, señora Presidenta , hacer el punto en el sentido de dejar consignado que la violencia no es patrimonio de La Araucanía. Creo que el peor error que muchas veces se comete -y con buena intención, porque se busca de alguna manera terminar con los hechos de violencia que ocurren en La Araucanía- es pensar que ahí están aconteciendo todos los hechos de violencia.
Lo que estamos presenciando es un incremento de la violencia en todo el país: las balas locas, las encerronas, donde mueren niños; los abordazos para apuñalar personas por un celular, o el reinado de las bandas de narcos en las poblaciones. Son otra cara de la misma tragedia.
Entonces, claramente, Chile es hoy un país más violento de lo que era al inicio de este Gobierno, y es bueno que esta Administración reconozca esto. Ganaron las elecciones prometiendo que nos salvarían de convertirnos en ""Chilezuela""; una artimaña sin fundamento, pero que ciertamente les trajo resultados. Sin embargo, parece que sí querían convertirnos en una nueva Colombia, un país donde una sociedad históricamente violenta es el escenario ideal para que la Derecha gobierne en forma hegemónica.
También ganaron prometiendo la paz en La Araucanía. Es cosa de recordar el discurso del Presidente Piñera en el balcón de La Moneda al momento de asumir
Pero solo llevaron más caos a la Región.
Íbamos relativamente bien hasta que, por la misma obsesión de parecernos a Colombia, se creó el Comando Jungla, con el resultado que todos conocemos: el asesinato de Camilo Catrillanca , que trajo consigo más violencia, y, por supuesto, la interrupción, la ruptura del diálogo.
Entonces, entendámoslo de una vez: si no vamos a las raíces del conflicto -fue algo que transversalmente los cinco Senadores de La Araucanía le explicamos al Presidente hace algunos días-, esto se va a seguir repitiendo sin fin, y muy lamentablemente aparecerán otras víctimas inocentes, como Juan Barrios .
Aunque perfeccionemos muchas veces leyes punitivas, algunos de cuyos proyectos -insisto- entran muy defectuosos; aunque una destacada abogada, en estos días directora de empresa -me parece que es de la Sofofa-, llegue a La Araucanía a mirar las causas jurídicas, francamente creo que, en términos de estrategia, no va a servir de nada.
Para qué hablar de las declaraciones del señor Cristian Barra , a quien el Gobierno le quitó las medallas como delegado presidencial en la macrozona sur, pero igualmente lo dejó cumpliendo funciones en La Moneda. Esa es crónica de una muerte anunciada, con la presión política hacia el Gobierno para establecer cargos de delegados, de coordinadores, los cuales todos sabemos que no tienen ninguna atribución legal para cumplir su mandato, para ponerse por sobre las policías ni para coordinarlas.
Ese efectismo en La Araucanía ya no ha dado resultado, y tampoco en el resto del territorio. Porque -reitero- este es un tema de país; esta delincuencia desatada hoy día la tenemos en todo Chile.
No veo una estrategia real para enfrentar la situación de La Araucanía. El Gobierno simplemente tiró la toalla en esa Región.
Vamos a aprobar esta iniciativa de ley, porque es un mínimo, en que además hay un reconocimiento a Juan Barrios y a su familia, pues ello puede ayudar a desincentivar actos delictuales tan inhumanos como este. Pero sepamos que la violencia tiene que ser erradicada de raíz, y lamentablemente en esa dirección no hemos visto nada.";1
"8";"21402";21;2021;3;"CHAHUÁN";NA;"El señor CHAHUÁN.-
0
Señora Presidenta , Honorable Sala, todos estuvimos impactados por el fallecimiento de Juan Barrios; fue un hecho que conmocionó al país y dejó a su familia, a su mujer y a sus hijas, en la más completa indefensión. La mujer de Juan Barrios, a la que él llamaba ""mi ángel"", dijo: ""Salió como todos los días a trabajar, y finalmente no volvió"".
Ello revela un poco lo que planteaba José Villagrán, gran dirigente del transporte, quien dijo: ""Los camiones son nuestro hogar. Subo en Puerto Montt y de repente ando en Arica; es donde como y en donde duermo: ese es mi camión"".
En el habitáculo de un camión es finalmente donde se desarrolla la vida del transportista. Por ello es tan significativo que podamos darles a estos delitos una tipificación que nos permita evitar una interpretación que los deje al margen de los tipos penales de los artículos 474 y 475 y que en definitiva se llegue a la figura residual del artículo 477 del Código Penal, en que la pena es muy baja, lo que deja a sus autores finalmente en completa libertad.
Por eso es tan importante el proyecto que presentamos en su oportunidad, de manera transversal. Quiero agradecerles a los señores Senadores que nos acompañaron en ello. Luego vino una iniciativa del Gobierno, con la cual se fusionó, la que fue ingresada en el mes de agosto y respecto de la cual hubo una excesiva lentitud en su tramitación. De hecho, con la Presidenta del Senado tuvimos una reunión con la Federación de Dueños de Camiones de Chile justamente para los efectos de apurar el despacho de este proyecto de ley.
En tal sentido, quiero agradecerle a la Presidenta el que finalmente después de tanta insistencia al Gobierno, y particularmente al Ministro del Interior , quien ahora nos acompaña, se le diera la urgencia legislativa necesaria y hoy día estemos votando esta iniciativa.
Tal como se señala en la moción que dio origen a este proyecto, su finalidad es establecer más agravantes en los delitos de incendio perpetrados contra camiones, como fue el ejecutado en febrero del año pasado en las cercanías de la comuna de Victoria, dejando seriamente herido al conductor Juan Barrios , quien falleció poco después, dada la gravedad de las lesiones recibidas. Y en su memoria justamente se ha nominado a este proyecto como la Ley Juan Barrios.
Durante la tramitación de esta iniciativa fueron escuchados destacados abogados penalistas, así como representantes del Gobierno, quienes coincidieron en señalar lo desactualizado que se encuentra nuestro Código Penal, promulgado hace más de cien años y en que ha habido distintas Administraciones que han anunciado la formulación de un nuevo texto. Pero eso no ha sucedido. Por ello es tan relevante mejorar la tipificación de las normas frente a una realidad delictiva actual, en que los responsables actúan cada vez con mayor agresividad y desprecio absoluto tanto por la legislación vigente como también por los miembros de la comunidad.
Como es sabido, el delito de incendio es una de las acciones dolosas con mayor penalidad en nuestro ordenamiento jurídico, no obstante lo cual, se requería actualizar en lo tocante a las formas de su comisión y a los bienes que afecta, tanto en lo que respecta a las personas como a los bienes que sean dañados por su realización.
Por tal razón, quiero hacerme cargo de lo que señaló el Senador Insulza, porque acá tuvimos que lograr articular una tipificación que estuviera fuera de cualquier duda cuando el Ministerio Público, por una parte, y luego los jueces, por la otra, vieran lo relativo a la aplicación de la respectiva normativa.
Acá el propio Senador Insulza habló del homicidio de Juan Barrios, porque a sabiendas de que él se encontraba en el lugar -era lo más evidente- se procedió al incendio, lo que finalmente le causó la muerte.
Por eso quiero agradecer que el Gobierno haya fusionado su proyecto con la iniciativa parlamentaria, la cual fue presentada con antelación. Ciertamente, creemos que hay que entender este asunto y dar una señal política potente, porque de eso se trata la función de este Parlamento. El Parlamento no solo perfecciona las normas, sino también da una señal política potente en cuanto a decir: ""El delito de incendio, cuando se produce en un habitáculo, que puede ser un vehículo de locomoción colectiva, un camión de transporte u otro, donde una persona resulta muerta o con lesiones graves y gravísimas, debe ser sancionado de manera ejemplar"".
Y a lo que hoy día estamos llamados es...";1
"9";"21402";26;2021;3;"GARCÍA";NA;"El señor GARCÍA.-
Muchas gracias, Presidenta .
Intervendré inmediatamente pero, previo a ello, le solicito que recabe el acuerdo para el ingreso telemático del Subsecretario del Interior , don Juan Francisco Galli.";1
"10";"21402";32;2021;3;"GARCÍA";NA;"El señor GARCÍA .-
Señora Presidenta , Honorable Sala, voto a favor de este proyecto de ley, primero porque es un homenaje a un transportista, a un conductor de camión, a un trabajador sencillo, que salía de su casa todos los días a ganarse el pan con el sudor de su frente.
A esta persona, Juan Barrios , le quitaron la vida de la manera más alevosa, lanzando una bomba molotov al interior de la cabina del camión donde dormía, ataque que se registró a altas horas de la noche. No pudo salir del camión y terminó con el 30 por ciento de su cuerpo quemado. Esas heridas le provocaron la muerte algunos días después.
Es cierto que vivimos en una sociedad que lamentablemente, por distintas razones, es cada día más violenta.
Es cierto que a lo largo y ancho del país se suceden situaciones que nos conmueven profundamente y, por supuesto, permanentemente tenemos que estar revisando nuestra legislación, porque lo que ocurre en el caso concreto de la muerte de Juan Barrios es que por ser un camión un bien mueble, no un inmueble, las penas son menores.
Y, como bien decía el Senador Francisco Chahuán , para muchos conductores la cabina de su camión es su casa y, si pueden defender su casa, también pueden defender su vida cuando está expuesta al interior de una cabina de camión.
Eso no lo contempla nuestra legislación o, por lo menos, no está tan claro. Por eso tenemos que aprobar esta iniciativa.
Escuchaba recién al Senador por La Araucanía don Jaime Quintana . Junto con él, la Senadora Carmen Gloria Aravena y los Senadores Huenchumilla y Kast , nos juntamos permanentemente para buscar soluciones a las dificultades que afectan a nuestra Araucanía . Y no solo a ella, sino también a la provincia de Arauco, a la parte norte de la Región de Los Ríos, y que a veces, incluso, se extiende a otras zonas del país.
Yo estoy de acuerdo en que no hay que estigmatizar a mi región por los hechos de violencia que allí ocurren, pero tampoco hay que olvidar a La Araucanía; tampoco hay que hacer abstracción de la gravedad de los hechos que permanentemente nos conmueven. Y si tenemos que modificar la legislación para que esos delitos realmente sean sancionados con mayor rigor, bienvenido sea.
El alevoso crimen de Juan Barrios permanece en la más completa y absoluta impunidad.
Me gustó escuchar al Senador José Miguel Insulza cuando señaló que el problema de fondo es que nunca se encuentra a los responsables. El problema de fondo es que se comenten, uno tras otro, hechos delictuales, hechos horrorosos como la muerte de Juan Barrios y nunca se sabe quiénes son los responsables. ¡Siempre la impunidad!
Y esto tenemos que decirlo también: el Ministerio Público que, de acuerdo con nuestra institucionalidad, es el
0
organismo autónomo encargado de investigar los delitos, de encontrar a los responsables y de ponerlos a disposición de los tribunales, por supuesto que está en deuda. ¡Por supuesto que está en deuda! Por eso debemos exigirle al Ministerio Público que sus investigaciones sean exitosas. No es posible que, hecho tras hecho de violencia, nunca se encuentre a los responsables. Eso no puede seguir ocurriendo en nuestro país, porque la primera obligación del Estado es garantizar la seguridad de nuestra población.
Por eso, señora Presidenta, voto a favor de esta iniciativa.
Muchas gracias.";1
